gene_number	group1	group2	group3	group4	group5	group6	group7	group8
gene_3154	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_3155	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	
gene_3156	0.13586	1.00000	1.00000	1.00000	1.00000	0.00633	1.00000	1.00000	
gene_3157	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_3158	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_3159	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_3160	1.00000	1.00000	1.00000	1.00000	0.00169	1.00000	1.00000	1.00000	
gene_3161	1.00000	0.00003	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3162	0.56872	1.00000	1.00000	0.64516	1.00000	0.48775	0.90323	0.11012	
gene_3163	1.00000	1.00000	1.00000	0.18474	1.00000	1.00000	0.00007	1.00000	
gene_3164	0.05724	0.01759	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3165	1.00000	0.00001	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3166	0.82192	1.00000	1.00000	0.75188	1.00000	0.65827	0.34899	0.44458	
gene_3167	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00155	0.01519	
gene_3168	0.90226	1.00000	1.00000	0.81967	1.00000	1.00000	0.70000	0.20052	
gene_3169	1.00000	0.85040	0.20227	1.00000	0.30141	0.66397	1.00000	1.00000	
gene_3170	0.75472	1.00000	1.00000	0.64516	1.00000	0.83771	0.75676	0.27459	
gene_3171	1.00000	0.01442	1.00000	1.00000	0.32310	1.00000	1.00000	1.00000	
gene_3172	0.13586	0.47280	1.00000	1.00000	1.00000	1.00000	0.21839	0.76046	
gene_3173	1.00000	0.00001	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3174	1.00000	0.09356	1.00000	1.00000	1.00000	0.19425	1.00000	1.00000	
gene_3175	0.82192	1.00000	1.00000	1.00000	1.00000	0.00037	1.00000	1.00000	
gene_3176	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_3177	1.00000	0.00120	1.00000	1.00000	0.56244	1.00000	1.00000	1.00000	
gene_3178	1.00000	0.23978	1.00000	1.00000	1.00000	1.00000	1.00000	0.03882	
gene_3179	1.00000	0.05293	1.00000	1.00000	1.00000	0.03827	1.00000	1.00000	
gene_3180	0.38109	0.00040	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3181	1.00000	1.00000	1.00000	1.00000	1.00000	0.00061	0.60870	1.00000	
gene_3182	0.13987	1.00000	1.00000	1.00000	1.00000	0.82938	0.17753	0.55767	
gene_3183	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_3184	0.00258	0.94166	1.00000	1.00000	1.00000	0.70991	1.00000	1.00000	
gene_3185	0.36215	1.00000	1.00000	0.37338	1.00000	0.03945	0.75676	1.00000	
gene_3186	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3187	0.75472	1.00000	1.00000	0.60241	1.00000	0.02838	1.00000	1.00000	
gene_3188	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_3189	1.00000	0.00367	1.00000	1.00000	1.00000	0.90674	1.00000	1.00000	
gene_3190	1.00000	0.00001	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3191	0.10656	1.00000	1.00000	1.00000	1.00000	0.65712	1.00000	1.00000	
gene_3192	0.82192	0.01482	1.00000	0.69444	1.00000	1.00000	1.00000	1.00000	
gene_3193	0.75472	0.24202	1.00000	1.00000	1.00000	0.09936	1.00000	1.00000	
gene_3194	1.00000	0.82727	1.00000	1.00000	1.00000	1.00000	0.49289	0.27872	
gene_3195	0.69767	1.00000	1.00000	0.34605	0.76220	1.00000	0.15988	1.00000	
gene_3196	1.00000	0.07273	1.00000	1.00000	0.90580	0.69287	1.00000	1.00000	
gene_3197	1.00000	0.00093	0.75000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3198	1.00000	0.00016	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3199	1.00000	0.03391	0.81818	0.60241	1.00000	1.00000	1.00000	1.00000	
gene_3200	1.00000	0.81738	0.00549	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3201	1.00000	1.00000	1.00000	1.00000	0.68825	0.00644	1.00000	1.00000	
gene_3202	1.00000	1.00000	1.00000	0.40774	1.00000	0.27815	1.00000	0.30711	
gene_3203	0.75472	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.01262	
gene_3204	1.00000	1.00000	1.00000	1.00000	1.00000	0.00006	1.00000	1.00000	
gene_3205	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	
gene_3206	1.00000	1.00000	0.64286	1.00000	0.60795	0.05855	1.00000	1.00000	
gene_3207	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3208	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3209	1.00000	1.00000	1.00000	0.64516	1.00000	0.02596	1.00000	1.00000	
gene_3210	1.00000	1.00000	1.00000	1.00000	1.00000	0.00273	1.00000	1.00000	
gene_3211	0.00017	1.00000	1.00000	0.64516	1.00000	1.00000	1.00000	1.00000	
gene_3212	1.00000	1.00000	1.00000	0.09357	1.00000	0.03265	0.90323	1.00000	
gene_3213	1.00000	1.00000	1.00000	0.37338	1.00000	0.18856	0.02932	1.00000	
gene_3214	1.00000	0.00066	1.00000	1.00000	0.83898	1.00000	1.00000	1.00000	
gene_3215	1.00000	0.00091	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3216	1.00000	0.02578	1.00000	1.00000	0.90580	1.00000	1.00000	1.00000	
gene_3217	1.00000	0.00380	1.00000	0.64516	1.00000	1.00000	1.00000	1.00000	
gene_3218	1.00000	0.00007	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3219	1.00000	1.00000	0.34120	1.00000	1.00000	0.00219	1.00000	1.00000	
gene_3220	0.08837	1.00000	1.00000	1.00000	1.00000	1.00000	0.00094	1.00000	
gene_3221	1.00000	0.00016	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3222	1.00000	0.00002	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3223	1.00000	0.00002	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3224	0.75472	0.00028	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3225	1.00000	0.00002	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3226	1.00000	1.00000	1.00000	0.06478	1.00000	0.03840	0.70000	1.00000	
gene_3227	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	
gene_3228	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	
gene_3229	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	
gene_3230	1.00000	1.00000	1.00000	1.00000	1.00000	0.07887	1.00000	0.00937	
gene_3231	1.00000	1.00000	1.00000	1.00000	1.00000	0.00004	1.00000	1.00000	
gene_3232	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3233	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	
gene_3234	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3235	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3236	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3237	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3238	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3239	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3240	0.82192	0.00087	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3241	0.75472	0.00062	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3242	1.00000	0.00044	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3243	1.00000	0.00019	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3244	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	
gene_3245	1.00000	0.00020	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3246	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	
gene_3247	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3248	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	
gene_3249	0.29397	0.55367	1.00000	1.00000	0.90580	1.00000	0.43333	1.00000	
gene_3250	0.75472	0.00192	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3251	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_3252	1.00000	0.44736	1.00000	1.00000	0.00464	1.00000	1.00000	1.00000	
gene_3253	0.35337	1.00000	1.00000	1.00000	0.00146	1.00000	1.00000	1.00000	
gene_3254	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_3255	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_3256	0.00254	1.00000	1.00000	0.00465	1.00000	1.00000	1.00000	1.00000	
gene_3257	1.00000	0.34229	0.00338	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3258	0.64559	0.91323	1.00000	0.05156	1.00000	0.94090	1.00000	1.00000	
gene_3259	0.69767	1.00000	1.00000	0.39414	0.90580	1.00000	0.07236	1.00000	
gene_3260	0.82192	1.00000	0.03842	1.00000	0.07512	1.00000	1.00000	1.00000	
gene_3261	1.00000	1.00000	1.00000	1.00000	0.24773	0.00613	1.00000	1.00000	
gene_3262	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	1.00000	
gene_3263	0.75472	1.00000	1.00000	0.00027	1.00000	1.00000	1.00000	1.00000	
gene_3264	1.00000	0.00005	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3265	0.69767	1.00000	1.00000	1.00000	1.00000	0.42017	0.05438	1.00000	
gene_3266	0.19394	0.27150	0.69231	1.00000	1.00000	1.00000	0.82353	1.00000	
gene_3267	1.00000	1.00000	0.64286	1.00000	1.00000	0.41486	1.00000	0.05153	
gene_3268	1.00000	0.00855	1.00000	1.00000	1.00000	1.00000	1.00000	0.82645	
gene_3269	1.00000	0.00006	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3270	1.00000	0.01685	1.00000	1.00000	0.32768	1.00000	1.00000	1.00000	
gene_3271	0.32094	0.07361	1.00000	0.35471	1.00000	1.00000	1.00000	1.00000	
gene_3272	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3273	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3274	0.17436	0.03834	1.00000	1.00000	1.00000	1.00000	0.70000	1.00000	
gene_3275	1.00000	0.00005	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3276	1.00000	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	
gene_3277	1.00000	1.00000	1.00000	0.36381	1.00000	0.46643	0.06102	1.00000	
gene_3278	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.90323	0.00180	
gene_3279	0.14096	1.00000	1.00000	0.32842	1.00000	0.06864	1.00000	1.00000	
gene_3280	1.00000	1.00000	0.64286	1.00000	1.00000	0.00371	1.00000	1.00000	
gene_3281	1.00000	0.15070	1.00000	1.00000	0.24253	0.29676	1.00000	1.00000	
gene_3282	1.00000	0.00007	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3283	0.82192	1.00000	1.00000	0.64516	0.90580	1.00000	0.17442	0.27872	
gene_3284	0.75472	1.00000	1.00000	1.00000	1.00000	1.00000	0.43333	0.53815	
gene_3285	0.23748	0.06551	0.69231	1.00000	1.00000	1.00000	0.75676	1.00000	
gene_3286	0.50414	1.00000	1.00000	1.00000	1.00000	0.28171	1.00000	1.00000	
gene_3287	1.00000	0.76205	1.00000	0.29931	1.00000	0.12122	1.00000	1.00000	
gene_3288	1.00000	1.00000	1.00000	1.00000	1.00000	0.03323	0.22854	0.45667	
gene_3289	1.00000	0.94166	1.00000	1.00000	1.00000	0.00204	1.00000	1.00000	
gene_3290	1.00000	1.00000	1.00000	1.00000	1.00000	0.25915	0.82353	0.53815	
gene_3291	1.00000	1.00000	1.00000	1.00000	1.00000	0.00007	1.00000	1.00000	
gene_3292	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3293	1.00000	1.00000	0.60000	0.06478	1.00000	1.00000	0.11791	1.00000	
gene_3294	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3295	0.90226	1.00000	1.00000	0.13143	1.00000	1.00000	0.01906	1.00000	
gene_3296	1.00000	0.00043	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3297	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	
gene_3298	1.00000	0.00016	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3299	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3300	0.75472	0.00066	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3301	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3302	1.00000	1.00000	1.00000	0.11683	1.00000	0.02390	0.75676	1.00000	
gene_3303	0.82192	0.81738	1.00000	1.00000	1.00000	1.00000	0.38662	0.47064	
gene_3304	1.00000	1.00000	1.00000	1.00000	1.00000	0.00008	1.00000	1.00000	
gene_3305	1.00000	1.00000	0.12136	1.00000	1.00000	0.22965	1.00000	0.82645	
gene_3306	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	1.00000	
gene_3307	1.00000	0.00049	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3308	0.82192	1.00000	1.00000	1.00000	1.00000	0.04689	0.28108	1.00000	
gene_3309	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3310	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	
gene_3311	0.64865	1.00000	1.00000	0.69444	1.00000	0.56534	1.00000	0.09152	
gene_3312	0.82192	1.00000	1.00000	0.75188	1.00000	0.66423	1.00000	0.18559	
gene_3313	1.00000	0.02374	1.00000	1.00000	0.76220	1.00000	1.00000	1.00000	
gene_3314	0.75472	0.03181	1.00000	1.00000	0.90580	1.00000	1.00000	1.00000	
gene_3315	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3316	0.40398	0.00327	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3317	0.39308	0.06536	1.00000	1.00000	1.00000	0.82938	1.00000	1.00000	
gene_3318	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3319	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	
gene_3320	1.00000	1.00000	1.00000	1.00000	1.00000	0.58889	0.02594	0.10709	
gene_3321	1.00000	0.91323	1.00000	1.00000	0.82781	0.90674	1.00000	0.08046	
gene_3322	0.18437	1.00000	1.00000	1.00000	1.00000	0.01758	1.00000	1.00000	
gene_3323	0.69767	0.01080	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3324	0.69767	0.94166	1.00000	1.00000	1.00000	0.44836	0.38662	1.00000	
gene_3325	1.00000	1.00000	1.00000	1.00000	0.08452	1.00000	1.00000	1.00000	
gene_3326	1.00000	1.00000	1.00000	1.00000	1.00000	0.00007	1.00000	1.00000	
gene_3327	1.00000	1.00000	1.00000	1.00000	1.00000	0.00008	1.00000	1.00000	
gene_3328	1.00000	1.00000	0.64286	1.00000	1.00000	0.00249	1.00000	1.00000	
gene_3329	1.00000	1.00000	1.00000	1.00000	1.00000	0.00063	1.00000	1.00000	
gene_3330	1.00000	0.00177	1.00000	0.26971	1.00000	1.00000	1.00000	1.00000	
gene_3331	1.00000	0.00012	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3332	1.00000	1.00000	1.00000	1.00000	0.00001	1.00000	1.00000	1.00000	
gene_3333	1.00000	1.00000	1.00000	0.75188	1.00000	0.35928	0.02785	1.00000	
gene_3334	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3335	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3336	1.00000	0.18760	1.00000	0.36381	1.00000	0.72440	1.00000	1.00000	
gene_3337	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3338	1.00000	0.00012	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3339	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00005	1.00000	
gene_3340	0.82192	0.81738	1.00000	1.00000	1.00000	1.00000	0.08183	0.70423	
gene_3341	0.00221	0.94166	1.00000	0.43261	1.00000	1.00000	1.00000	1.00000	
gene_3342	1.00000	1.00000	1.00000	0.19052	1.00000	0.06615	0.70000	1.00000	
gene_3343	1.00000	1.00000	1.00000	0.32842	1.00000	1.00000	0.00110	1.00000	
gene_3344	1.00000	1.00000	0.56250	0.64516	0.03467	1.00000	1.00000	1.00000	
gene_3345	1.00000	0.41255	1.00000	1.00000	0.75764	1.00000	1.00000	1.00000	
gene_3346	1.00000	0.00013	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3347	1.00000	1.00000	1.00000	1.00000	0.20923	0.88840	1.00000	1.00000	
gene_3348	0.34365	0.04521	0.75000	1.00000	1.00000	1.00000	0.75676	1.00000	
gene_3349	1.00000	0.00014	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3350	1.00000	1.00000	1.00000	0.13143	1.00000	0.02856	0.75676	1.00000	
gene_3351	0.75472	1.00000	1.00000	1.00000	1.00000	0.22284	0.90323	0.28273	
gene_3352	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	
gene_3353	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	
gene_3354	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	
gene_3355	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	
gene_3356	1.00000	0.23793	0.52941	0.69444	1.00000	1.00000	1.00000	1.00000	
gene_3357	0.18284	1.00000	1.00000	1.00000	1.00000	1.00000	0.16173	0.37716	
gene_3358	0.16975	0.90744	1.00000	1.00000	1.00000	1.00000	0.19869	0.39661	
gene_3359	0.13987	1.00000	1.00000	0.39634	1.00000	0.14435	1.00000	1.00000	
gene_3360	0.15724	0.06697	1.00000	1.00000	1.00000	1.00000	0.70000	1.00000	
gene_3361	1.00000	1.00000	1.00000	0.81967	1.00000	0.00104	1.00000	1.00000	
gene_3362	0.82192	1.00000	1.00000	0.64516	1.00000	0.94090	0.70000	0.22610	
gene_3363	0.18626	1.00000	1.00000	1.00000	1.00000	1.00000	0.34899	0.07954	
gene_3364	0.19394	0.94166	0.64286	1.00000	1.00000	0.53599	1.00000	1.00000	
gene_3365	1.00000	0.78683	1.00000	0.19052	1.00000	0.69287	0.82353	1.00000	
gene_3366	0.64865	0.95465	1.00000	0.60241	1.00000	0.06409	1.00000	1.00000	
gene_3367	0.24660	1.00000	1.00000	0.75188	1.00000	1.00000	0.21586	1.00000	
gene_3368	1.00000	1.00000	1.00000	1.00000	1.00000	0.00030	1.00000	1.00000	
gene_3369	0.12596	1.00000	1.00000	0.09712	1.00000	1.00000	0.44635	1.00000	
gene_3370	1.00000	1.00000	1.00000	1.00000	1.00000	0.06359	0.55026	0.44350	
gene_3371	1.00000	0.00014	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3372	1.00000	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	
gene_3373	0.82192	1.00000	1.00000	1.00000	1.00000	0.01406	0.38662	1.00000	
gene_3374	1.00000	0.02288	1.00000	1.00000	1.00000	1.00000	0.46018	0.79361	
gene_3375	0.82192	0.01682	1.00000	1.00000	0.90580	1.00000	1.00000	1.00000	
gene_3376	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3377	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3378	1.00000	0.00749	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3379	1.00000	1.00000	1.00000	1.00000	0.00631	1.00000	1.00000	1.00000	
gene_3380	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00002	
gene_3381	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	
gene_3382	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00002	
gene_3383	1.00000	0.00004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3384	1.00000	1.00000	0.34977	1.00000	1.00000	0.01205	1.00000	1.00000	
gene_3385	1.00000	1.00000	1.00000	0.14314	1.00000	0.04689	0.82353	1.00000	
gene_3386	0.90226	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.01162	
gene_3387	1.00000	1.00000	1.00000	0.16130	1.00000	0.02910	0.70000	1.00000	
gene_3388	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.01072	0.01882	
gene_3389	0.69767	1.00000	1.00000	1.00000	1.00000	1.00000	0.06145	0.41932	
gene_3390	0.16975	1.00000	1.00000	1.00000	1.00000	1.00000	0.20678	0.44350	
gene_3391	1.00000	1.00000	1.00000	1.00000	1.00000	0.00007	1.00000	1.00000	
gene_3392	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3393	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3394	1.00000	1.00000	1.00000	0.69444	1.00000	0.00061	1.00000	1.00000	
gene_3395	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3396	0.17436	1.00000	1.00000	1.00000	1.00000	1.00000	0.15658	0.53815	
gene_3397	0.13586	1.00000	1.00000	0.10766	1.00000	1.00000	0.14527	1.00000	
gene_3398	0.18101	1.00000	1.00000	1.00000	1.00000	1.00000	0.16173	0.53815	
gene_3399	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3400	1.00000	0.01612	1.00000	1.00000	0.30141	1.00000	1.00000	1.00000	
gene_3401	1.00000	0.01375	1.00000	1.00000	1.00000	0.90674	1.00000	1.00000	
gene_3402	1.00000	0.00028	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3403	0.69767	0.23077	1.00000	1.00000	1.00000	0.82938	0.65116	1.00000	
gene_3404	0.14187	1.00000	1.00000	0.28719	1.00000	1.00000	0.03768	1.00000	
gene_3405	0.12353	1.00000	1.00000	1.00000	1.00000	1.00000	0.16173	0.45667	
gene_3406	1.00000	0.00932	1.00000	1.00000	0.37189	1.00000	1.00000	1.00000	
gene_3407	0.33573	0.01320	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3408	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3409	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00023	
gene_3410	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3411	1.00000	0.05185	1.00000	1.00000	0.27473	1.00000	1.00000	1.00000	
gene_3412	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00856	0.12601	
gene_3413	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.75676	0.11136	
gene_3414	0.19997	1.00000	1.00000	0.64516	1.00000	0.53472	1.00000	0.88493	
gene_3415	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	1.00000	
gene_3416	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3417	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00022	
gene_3418	1.00000	1.00000	0.69231	0.64516	1.00000	1.00000	1.00000	0.62828	
gene_3419	1.00000	1.00000	1.00000	1.00000	1.00000	0.00022	1.00000	1.00000	
gene_3420	1.00000	1.00000	1.00000	1.00000	1.00000	0.00323	1.00000	0.82645	
gene_3421	1.00000	0.48340	1.00000	1.00000	1.00000	1.00000	0.34098	0.60363	
gene_3422	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00839	0.09411	
gene_3423	0.28166	0.02112	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3424	1.00000	1.00000	1.00000	1.00000	0.00011	1.00000	1.00000	1.00000	
gene_3425	0.14187	1.00000	1.00000	1.00000	1.00000	1.00000	0.18565	0.44350	
gene_3426	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	1.00000	
gene_3427	0.00180	1.00000	1.00000	0.21614	1.00000	1.00000	1.00000	1.00000	
gene_3428	1.00000	1.00000	0.64286	1.00000	0.04076	0.82938	1.00000	1.00000	
gene_3429	0.05252	0.52459	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3430	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	1.00000	
gene_3431	0.38109	0.94166	1.00000	1.00000	1.00000	0.03074	1.00000	1.00000	
gene_3432	0.19388	1.00000	1.00000	1.00000	1.00000	1.00000	0.18565	0.68723	
gene_3433	1.00000	1.00000	1.00000	1.00000	1.00000	0.00007	1.00000	1.00000	
gene_3434	1.00000	1.00000	1.00000	1.00000	1.00000	0.00388	0.82353	1.00000	
gene_3435	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3436	0.03468	0.07354	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3437	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3438	0.56872	0.44559	1.00000	0.55437	1.00000	0.82938	1.00000	1.00000	
gene_3439	1.00000	0.00032	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3440	0.38109	0.37363	1.00000	0.04636	1.00000	1.00000	1.00000	1.00000	
gene_3441	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3442	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3443	1.00000	1.00000	0.56250	1.00000	0.05287	1.00000	1.00000	1.00000	
gene_3444	0.32817	0.90744	0.60000	0.18474	1.00000	1.00000	0.70000	1.00000	
gene_3445	1.00000	1.00000	1.00000	1.00000	0.00003	1.00000	1.00000	1.00000	
gene_3446	0.75472	0.94166	1.00000	0.60241	1.00000	1.00000	0.43333	1.00000	
gene_3447	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3448	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_3449	0.64865	1.00000	1.00000	0.53191	1.00000	0.55027	0.75676	1.00000	
gene_3450	1.00000	0.00010	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
