gene_number	group1	group2	group3	group4	group5	group6	group7	group8
gene_3042	0.55932	0.01214	0.75000	0.81967	1.00000	0.07615	0.52525	0.13438	
gene_3043	0.69767	1.00000	0.81818	0.69444	0.15466	0.02053	0.27018	0.27127	
gene_3044	0.28884	0.00154	0.58537	0.58939	0.07351	1.00000	0.29690	0.16564	
gene_3045	1.00000	0.00786	0.94419	1.00000	0.90957	0.92451	0.65116	0.03204	
gene_3046	0.93578	1.00000	0.67290	0.55351	1.00000	0.07291	0.44390	0.22642	
gene_3047	0.59540	0.01791	0.69231	0.63025	0.13279	0.01903	1.00000	1.00000	
gene_3048	1.00000	1.00000	0.62609	0.44877	1.00000	0.11088	1.00000	0.93895	
gene_3049	0.39735	1.00000	1.00000	0.90090	0.73955	0.04165	0.88136	0.17361	
gene_3050	0.12780	0.00428	0.69231	0.55351	1.00000	0.07046	0.65116	0.40296	
gene_3051	0.44044	0.00513	0.22410	0.54250	1.00000	0.03972	0.26838	0.17050	
gene_3052	0.34828	0.00178	0.58537	0.63025	0.03724	1.00000	0.35582	0.21284	
gene_3053	1.00000	1.00000	0.93300	0.63025	0.90957	0.73363	0.21098	0.53386	
gene_3054	0.48691	1.00000	1.00000	0.73171	0.06031	0.01579	0.38889	0.26916	
gene_3055	0.69767	0.00706	0.81328	0.69444	1.00000	0.05528	0.64085	0.22702	
gene_3056	0.75472	0.00310	0.46196	0.63025	1.00000	0.08182	0.37333	0.53386	
gene_3057	1.00000	0.15781	0.24514	1.00000	0.21538	0.66837	1.00000	0.18651	
gene_3058	0.64865	0.00581	0.81818	0.90090	0.17480	0.19538	1.00000	1.00000	
gene_3059	0.59540	0.02117	0.67290	0.57692	1.00000	0.05301	0.59967	0.27410	
gene_3060	0.49162	0.00038	0.81818	0.42766	1.00000	0.00897	0.42375	0.27922	
gene_3061	1.00000	0.91705	0.67290	0.93413	0.15697	0.22700	1.00000	1.00000	
gene_3062	0.90226	0.00305	0.90000	0.90090	1.00000	0.02424	0.28775	0.30150	
gene_3063	0.48691	0.01743	0.75000	0.69444	0.27484	0.13846	0.93694	1.00000	
gene_3064	1.00000	0.00657	0.62609	1.00000	0.08013	0.96825	0.94919	1.00000	
gene_3065	0.63645	0.04405	0.62609	0.69444	0.20129	1.00000	0.59603	0.40028	
gene_3066	1.00000	1.00000	0.69231	1.00000	0.30715	0.96078	1.00000	0.52744	
gene_3067	1.00000	0.89924	0.90000	0.63025	0.20637	1.00000	1.00000	0.61021	
gene_3068	0.35191	0.00502	0.81818	0.90090	1.00000	0.05726	0.44883	0.17565	
gene_3069	1.00000	0.24369	0.58537	1.00000	0.22840	0.23383	1.00000	1.00000	
gene_3070	0.78160	0.86139	0.90000	1.00000	0.16146	1.00000	1.00000	0.34074	
gene_3071	1.00000	0.38804	0.81818	1.00000	0.14504	1.00000	0.66971	0.29808	
gene_3072	0.59540	0.97172	0.28156	0.31430	1.00000	0.06029	0.38889	0.48898	
gene_3073	0.41522	0.22651	0.34807	0.90090	0.12668	1.00000	0.47150	0.11492	
gene_3074	0.63645	0.96938	1.00000	1.00000	0.90957	0.54682	0.88136	1.00000	
gene_3075	0.20643	0.00078	0.58537	0.63025	1.00000	0.02210	0.56347	0.30771	
gene_3076	0.25714	1.00000	0.87442	0.67720	0.87022	0.01643	0.64085	0.11137	
gene_3077	0.36194	0.06372	1.00000	1.00000	0.06388	1.00000	0.59967	0.22304	
gene_3078	0.55023	0.01137	0.58537	0.58939	1.00000	0.66153	0.94919	0.75740	
gene_3079	0.68358	0.01562	0.81818	0.40241	0.07213	1.00000	0.55573	0.22987	
gene_3080	0.34828	0.00407	0.67290	0.42766	1.00000	0.15907	0.44938	0.13154	
gene_3081	0.63645	0.01215	0.81818	0.81967	1.00000	0.07293	0.55573	0.40296	
gene_3082	1.00000	1.00000	0.90000	1.00000	0.61662	0.76929	0.94919	0.66114	
gene_3083	0.90226	0.00629	0.75000	0.81967	0.10887	1.00000	0.30874	0.20373	
gene_3084	0.63645	0.27982	1.00000	0.63025	0.53752	1.00000	0.35897	0.95159	
gene_3085	0.75472	0.00334	0.81328	0.63025	1.00000	0.04345	0.55573	0.20373	
gene_3086	0.55932	0.00154	0.50704	0.51195	0.19686	1.00000	0.55573	0.23256	
gene_3087	0.93578	0.00505	1.00000	0.57692	0.27583	1.00000	0.35582	0.30150	
gene_3088	0.82589	1.00000	1.00000	0.58939	0.42572	0.03743	0.22633	0.19474	
gene_3089	0.36454	0.00076	1.00000	0.27894	1.00000	0.11623	0.25379	0.23256	
gene_3090	0.46251	0.02174	0.93300	0.93413	1.00000	0.81303	0.82642	0.20818	
gene_3091	1.00000	1.00000	1.00000	0.44877	0.19716	0.12076	1.00000	0.21770	
gene_3092	0.59540	1.00000	0.39375	0.58939	0.12885	0.02355	0.82353	0.31632	
gene_3093	1.00000	1.00000	0.72727	0.75188	0.14394	0.02348	0.57143	0.18421	
gene_3094	0.60606	0.00460	0.90000	0.69444	1.00000	1.00000	0.66971	0.28355	
gene_3095	1.00000	1.00000	1.00000	0.81967	0.24355	0.04001	0.94919	0.34074	
gene_3096	0.51928	0.00091	0.90000	0.67720	1.00000	0.08378	0.33091	0.13069	
gene_3097	0.82192	0.02288	0.90000	0.52174	1.00000	0.19577	0.68809	0.22279	
gene_3098	0.22176	0.00701	0.81818	0.75188	1.00000	0.02887	0.82353	0.31255	
gene_3099	1.00000	0.03598	1.00000	0.73171	1.00000	0.16241	0.23329	0.31798	
gene_3100	0.34828	0.00357	0.90000	0.48465	1.00000	0.02306	0.59967	0.40567	
gene_3101	0.63645	0.01758	0.46196	0.90090	1.00000	0.03968	0.64085	0.11616	
gene_3102	0.93578	1.00000	0.67290	1.00000	0.13052	0.03700	0.34275	0.13280	
gene_3103	0.44044	0.00348	0.51799	0.67720	1.00000	0.07010	0.13334	0.31798	
gene_3104	0.75472	0.00534	0.48000	0.75188	1.00000	0.07304	0.47150	0.21770	
gene_3105	0.63645	0.00408	0.50704	0.63025	1.00000	0.11694	0.59967	0.17361	
gene_3106	0.75472	0.00907	0.67290	0.75188	1.00000	0.06189	0.70000	0.16168	
gene_3107	0.55023	0.01023	0.81818	0.55351	1.00000	0.00869	0.52450	0.31136	
gene_3108	0.90226	1.00000	1.00000	1.00000	0.02559	0.11268	0.44938	0.53386	
gene_3109	0.25520	0.01300	0.62609	0.81967	1.00000	0.02952	0.56347	0.34267	
gene_3110	0.90226	0.00132	1.00000	1.00000	0.33462	1.00000	0.52450	0.68903	
gene_3111	0.32179	0.03560	0.62609	0.51195	1.00000	0.10097	0.64085	0.38414	
gene_3112	0.93578	1.00000	0.81818	0.75188	0.27989	0.05906	0.90323	0.18517	
gene_3113	0.63645	0.02289	0.75000	0.75188	1.00000	0.10482	0.40580	0.14670	
gene_3114	1.00000	0.00198	1.00000	0.49793	0.57523	0.03098	1.00000	1.00000	
gene_3115	1.00000	0.63385	0.81328	1.00000	0.47387	1.00000	0.55573	1.00000	
gene_3116	0.25520	0.00340	0.41176	0.90090	1.00000	0.07573	0.64085	0.57091	
gene_3117	0.34828	0.02595	0.62609	0.58939	1.00000	0.05572	0.65116	0.30150	
gene_3118	0.68358	0.00683	0.81818	0.81967	1.00000	0.01512	0.55573	0.18843	
gene_3119	0.55932	1.00000	0.81818	0.81848	0.27852	0.14422	0.82353	0.24086	
gene_3120	0.55023	0.00084	0.90000	0.90090	0.14079	1.00000	0.90323	0.20818	
gene_3121	0.82192	0.00391	0.62609	0.90090	1.00000	0.08258	0.36992	0.50552	
gene_3122	0.85884	0.24818	0.90000	1.00000	0.95264	0.07395	1.00000	1.00000	
gene_3123	1.00000	0.17549	0.67290	0.46012	0.08080	1.00000	1.00000	0.66114	
gene_3124	1.00000	0.15611	1.00000	0.90090	0.84322	0.96519	1.00000	0.30255	
gene_3125	0.59540	1.00000	0.81818	0.81967	0.93987	0.01869	0.59967	0.13904	
gene_3126	0.82928	0.01360	0.50704	0.81967	0.19716	1.00000	1.00000	0.25807	
gene_3127	1.00000	1.00000	0.90000	0.33765	0.19716	0.07033	0.22775	0.41412	
gene_3128	0.68358	0.00393	0.62609	0.25907	0.18354	0.92791	1.00000	1.00000	
gene_3129	1.00000	1.00000	1.00000	0.38536	1.00000	0.08711	0.59091	0.24086	
gene_3130	0.93578	1.00000	0.67290	0.63025	0.19518	0.10349	0.65116	0.75740	
gene_3131	1.00000	0.01304	0.81328	0.58939	0.05254	1.00000	0.41935	0.70423	
gene_3132	0.59540	0.00322	0.72727	1.00000	0.19887	1.00000	1.00000	0.75684	
gene_3133	1.00000	0.61232	1.00000	1.00000	0.76777	0.58622	0.56347	0.33259	
gene_3134	1.00000	0.96938	0.90000	1.00000	0.36825	0.46974	0.65116	1.00000	
gene_3135	0.39735	0.00819	0.62609	0.30896	1.00000	0.04009	0.70000	0.45357	
gene_3136	0.49162	0.00209	0.81818	1.00000	0.09326	0.08378	1.00000	0.24086	
gene_3137	1.00000	1.00000	0.81818	0.93413	0.07194	0.02516	1.00000	0.33077	
gene_3138	0.68358	1.00000	0.53731	0.81967	0.13439	0.37133	0.94919	0.90765	
gene_3139	0.24183	0.01111	0.67290	1.00000	0.31158	1.00000	0.93694	0.19946	
gene_3140	0.90226	0.00069	0.90000	0.90090	0.11018	0.03113	0.75676	1.00000	
gene_3141	0.87932	1.00000	0.50704	0.40241	1.00000	0.49153	1.00000	0.93895	
gene_3142	0.63645	0.01826	0.90000	0.67720	1.00000	0.07578	0.28775	0.32188	
gene_3143	0.90226	0.01687	0.54962	0.31430	1.00000	0.06673	0.36954	0.36924	
gene_3144	0.70588	1.00000	1.00000	0.90090	0.24988	0.62547	0.70000	0.19986	
gene_3145	0.19683	0.00154	0.62609	0.64516	0.88656	1.00000	0.44390	0.07206	
gene_3146	0.59540	0.00942	0.41895	0.58939	0.13395	1.00000	0.37333	0.19620	
gene_3147	0.55023	0.00775	0.75000	0.81967	0.19130	0.08711	0.75676	1.00000	
gene_3148	0.64865	0.01212	0.90000	0.75188	1.00000	0.06793	0.40991	0.31136	
gene_3149	0.87932	1.00000	0.75000	1.00000	0.59720	0.96078	0.27914	0.16268	
gene_3150	0.68358	0.00233	0.75000	0.75188	0.21066	1.00000	0.74286	0.57091	
gene_3151	0.68358	1.00000	0.93300	0.52174	0.21066	0.09489	0.70000	0.27535	
gene_3152	0.51928	0.00653	0.81818	0.73171	0.26721	1.00000	0.47211	0.27410	
gene_3153	0.55932	0.00747	0.72727	0.90090	1.00000	0.10677	0.24557	0.35546	
gene_3154	0.55932	0.00250	0.19882	0.73171	0.21742	1.00000	0.42874	0.13251	
gene_3155	0.63645	0.05998	0.81818	0.81967	0.88656	0.02824	0.82353	1.00000	
gene_3156	1.00000	0.07005	0.75000	1.00000	0.11495	1.00000	0.28775	0.66114	
gene_3157	0.75472	0.00134	0.81818	0.58939	0.24988	1.00000	0.65116	0.25918	
gene_3158	0.25520	0.03558	0.62609	0.75188	0.34669	1.00000	0.70000	0.28222	
gene_3159	0.64865	0.00740	0.81818	0.58939	1.00000	0.02748	0.82353	0.12922	
gene_3160	1.00000	0.08241	1.00000	0.93413	1.00000	0.21898	0.78691	0.19684	
gene_3161	0.63645	1.00000	0.46196	0.63025	0.18354	0.31936	0.40580	0.25996	
gene_3162	1.00000	0.08645	0.58537	1.00000	0.14378	0.88450	1.00000	1.00000	
gene_3163	0.52737	0.00520	1.00000	1.00000	0.14643	0.03882	1.00000	0.07326	
gene_3164	1.00000	1.00000	1.00000	0.42766	0.48868	0.06593	0.52450	0.42986	
gene_3165	0.55023	1.00000	0.90000	0.44877	0.03410	0.03361	0.53139	0.24381	
gene_3166	1.00000	0.02266	0.81818	1.00000	0.69646	1.00000	1.00000	1.00000	
gene_3167	0.44044	0.01344	0.37725	0.63025	0.09127	0.03303	1.00000	1.00000	
gene_3168	0.94777	0.41517	1.00000	1.00000	0.61662	0.07983	1.00000	1.00000	
gene_3169	0.82589	0.76612	1.00000	0.57692	1.00000	0.92451	0.49727	0.06694	
gene_3170	1.00000	0.08781	0.58537	1.00000	0.48709	1.00000	1.00000	1.00000	
gene_3171	1.00000	1.00000	0.81328	0.55351	1.00000	0.27790	0.42424	0.53386	
gene_3172	1.00000	0.94057	0.72727	0.58939	0.09618	0.55817	1.00000	1.00000	
gene_3173	0.59540	1.00000	0.75000	0.63025	0.15990	0.04006	0.75676	0.64869	
gene_3174	0.68358	1.00000	0.40032	0.43103	0.20023	1.00000	0.78691	0.31136	
gene_3175	1.00000	0.00270	0.81818	0.75188	0.35321	1.00000	0.93694	0.47625	
gene_3176	0.75472	0.00929	0.67290	0.75188	0.20344	1.00000	0.40580	0.17735	
gene_3177	0.55023	1.00000	0.64286	0.81967	0.95947	0.36249	0.44390	0.34267	
gene_3178	1.00000	1.00000	0.54962	0.57692	0.15779	0.14294	0.82353	1.00000	
gene_3179	0.63645	1.00000	0.69231	0.67720	0.11575	1.00000	0.38519	0.41412	
gene_3180	1.00000	1.00000	0.75000	0.81967	0.06922	0.05027	0.44938	0.40296	
gene_3181	0.93578	0.00523	0.93300	0.63025	0.34200	1.00000	1.00000	0.31136	
gene_3182	1.00000	0.22992	1.00000	0.63025	0.10588	0.95380	1.00000	1.00000	
gene_3183	0.63645	0.01250	0.90000	0.67720	0.37546	1.00000	0.31958	0.13251	
gene_3184	1.00000	0.66486	0.81818	0.67720	0.22032	0.68972	0.56690	0.24450	
gene_3185	1.00000	0.00889	0.62609	1.00000	0.48994	1.00000	1.00000	0.34074	
gene_3186	0.44044	1.00000	1.00000	0.90090	0.11155	0.51229	0.88136	0.36924	
gene_3187	1.00000	0.29196	0.81818	1.00000	0.41747	1.00000	1.00000	0.35546	
gene_3188	0.68358	0.00068	0.41895	0.47207	1.00000	0.32721	0.47150	0.11963	
gene_3189	0.74181	1.00000	0.93300	0.90090	0.43885	0.70846	0.75676	0.37860	
gene_3190	0.46676	1.00000	0.62609	1.00000	0.12813	0.06488	0.68809	0.20747	
gene_3191	1.00000	0.15995	0.67290	1.00000	0.03656	0.96825	1.00000	0.13560	
gene_3192	1.00000	1.00000	0.67290	1.00000	0.48994	0.06930	0.16378	0.83679	
gene_3193	1.00000	1.00000	1.00000	0.73171	0.15880	1.00000	0.44444	0.30929	
gene_3194	0.87932	0.92553	0.81818	1.00000	0.14107	0.57845	1.00000	1.00000	
gene_3195	1.00000	0.23458	0.75000	1.00000	0.95264	0.04427	1.00000	0.44835	
gene_3196	0.33562	1.00000	0.58537	0.63025	0.95264	0.83979	0.78691	0.66114	
gene_3197	0.93578	1.00000	1.00000	0.81967	0.12483	0.02221	0.82353	0.20373	
gene_3198	0.93578	1.00000	0.81818	0.73171	0.03405	0.03378	0.74733	0.33077	
gene_3199	0.82589	1.00000	1.00000	1.00000	0.42572	0.42607	0.59967	0.34267	
gene_3200	1.00000	0.73433	1.00000	0.87640	0.10236	0.78223	0.68809	0.64869	
gene_3201	0.82192	0.00734	1.00000	0.81967	1.00000	1.00000	0.93694	0.45357	
gene_3202	0.82589	0.13787	0.34807	1.00000	0.67180	1.00000	0.38889	1.00000	
gene_3203	0.94777	0.54473	0.90000	0.90090	0.27592	0.95380	0.83200	1.00000	
gene_3204	0.29817	0.00733	0.81818	0.69444	0.27197	1.00000	0.56690	0.07206	
gene_3205	0.63645	0.02266	0.90000	0.75188	0.11352	0.01324	1.00000	0.05173	
gene_3206	0.93578	0.04213	1.00000	1.00000	0.95947	1.00000	0.75676	0.07419	
gene_3207	0.82192	0.00452	0.81818	0.75188	0.17040	1.00000	0.90323	0.34869	
gene_3208	0.21656	0.01066	0.81818	0.75188	0.06295	1.00000	0.52450	0.21591	
gene_3209	0.93578	0.20663	1.00000	1.00000	0.63948	1.00000	1.00000	0.21849	
gene_3210	0.75472	0.53221	0.81818	0.90090	0.44909	1.00000	0.64085	0.42076	
gene_3211	1.00000	0.15231	1.00000	1.00000	0.12668	0.13338	0.93694	0.13904	
gene_3212	0.75472	0.00287	0.81818	1.00000	0.23396	1.00000	0.86467	0.83945	
gene_3213	0.90226	0.01100	1.00000	1.00000	0.07612	1.00000	1.00000	0.75684	
gene_3214	0.59540	1.00000	0.90000	1.00000	1.00000	0.09312	0.64085	0.50132	
gene_3215	0.59540	1.00000	0.50704	0.90090	0.52832	0.43619	0.65116	0.35546	
gene_3216	0.82589	1.00000	0.93300	0.87640	0.87819	0.03984	1.00000	0.34720	
gene_3217	0.93578	1.00000	1.00000	0.94567	0.34826	0.03468	0.14769	0.34074	
gene_3218	0.93578	1.00000	0.67290	0.90090	0.27197	0.14961	0.52525	0.65574	
gene_3219	0.68358	0.05472	1.00000	0.81967	0.79624	1.00000	0.52450	0.36412	
gene_3220	1.00000	0.00505	0.90000	1.00000	0.30180	0.00372	1.00000	0.26643	
gene_3221	1.00000	1.00000	0.72727	1.00000	0.07995	0.10067	0.93694	0.57091	
gene_3222	0.46041	1.00000	0.81818	0.63025	0.25911	0.02831	0.52525	0.11776	
gene_3223	0.82192	1.00000	0.41895	0.75188	0.12373	0.05357	0.65116	0.14951	
gene_3224	0.94777	1.00000	0.81818	0.67720	0.07131	0.05015	0.40991	0.37860	
gene_3225	0.82192	1.00000	0.67290	0.58939	0.35298	0.04172	0.82353	0.40296	
gene_3226	0.42389	0.01753	0.75000	1.00000	0.10393	1.00000	1.00000	1.00000	
gene_3227	1.00000	0.00330	0.81818	0.90090	0.22310	0.04749	0.74286	1.00000	
gene_3228	0.49162	0.02800	0.64286	0.81967	0.27989	0.00761	0.36954	1.00000	
gene_3229	0.59540	0.05422	0.39375	0.75188	0.14838	0.08987	0.27914	1.00000	
gene_3230	0.82192	0.00344	1.00000	1.00000	0.11402	1.00000	0.53139	1.00000	
gene_3231	0.82192	0.00306	1.00000	0.93413	0.27583	1.00000	0.82353	0.45357	
gene_3232	0.59540	0.00527	0.57143	0.75188	0.20129	1.00000	0.56347	0.76046	
gene_3233	0.63645	0.00100	0.81818	0.90090	0.14107	1.00000	0.88136	0.21458	
gene_3234	0.41522	0.00798	0.21347	0.90090	0.18354	1.00000	0.75676	0.36924	
gene_3235	0.36585	0.00321	0.23204	0.73171	0.20398	1.00000	0.59967	0.14198	
gene_3236	0.37671	0.00437	1.00000	0.67720	0.17504	1.00000	0.42424	0.14447	
gene_3237	0.82192	0.00241	0.69231	0.90090	0.10631	1.00000	0.75676	0.53863	
gene_3238	0.63645	0.01262	0.90000	0.90090	0.14624	1.00000	0.59967	0.43295	
gene_3239	0.63645	0.02527	0.81818	0.33765	0.16217	1.00000	0.59967	0.50552	
gene_3240	1.00000	1.00000	0.90000	0.90090	0.43725	0.09585	0.29690	0.24550	
gene_3241	1.00000	1.00000	1.00000	0.36474	0.37546	0.08130	0.83092	0.13251	
gene_3242	1.00000	1.00000	1.00000	0.63025	0.72577	0.04831	0.75676	0.50979	
gene_3243	0.87932	1.00000	0.81818	1.00000	0.20784	0.04033	0.26838	0.28222	
gene_3244	0.75472	0.01494	0.58537	0.81967	0.32337	0.00326	0.55573	1.00000	
gene_3245	0.46251	1.00000	0.62609	0.81967	0.59321	0.73071	0.65116	0.42076	
gene_3246	0.44044	0.00727	0.90000	1.00000	0.15284	1.00000	0.22232	0.56556	
gene_3247	0.38095	0.01076	0.62609	0.90090	0.15990	1.00000	0.28775	0.22900	
gene_3248	0.49162	0.05219	0.81818	0.58939	0.27989	0.25261	1.00000	0.40296	
gene_3249	1.00000	0.96938	1.00000	1.00000	0.84145	0.06999	1.00000	0.32188	
gene_3250	1.00000	1.00000	0.39375	0.75188	0.95264	0.06642	0.64085	0.32897	
gene_3251	0.49162	0.00656	0.90000	0.90090	1.00000	0.06777	0.64085	0.22987	
gene_3252	0.68358	1.00000	0.46196	0.55351	1.00000	0.07455	0.38889	0.46510	
gene_3253	1.00000	0.26856	0.46196	0.81967	1.00000	0.01696	0.52450	0.57091	
gene_3254	0.68358	0.00717	0.90000	0.67720	1.00000	0.02677	0.42424	0.13438	
gene_3255	0.63645	0.01020	0.75000	0.69444	1.00000	0.28650	0.59967	0.27372	
gene_3256	1.00000	0.00962	0.90000	1.00000	0.08834	0.05640	0.64085	0.31248	
gene_3257	0.90226	0.92553	1.00000	0.69444	0.88656	0.66045	0.59967	0.56556	
gene_3258	1.00000	0.33382	0.90000	1.00000	0.13654	0.52429	0.44444	0.30255	
gene_3259	1.00000	0.13565	0.62609	1.00000	0.57045	0.14495	1.00000	0.75684	
gene_3260	1.00000	0.22267	1.00000	0.46012	1.00000	0.03652	0.65116	0.28765	
gene_3261	0.73826	0.08916	0.72727	0.90090	1.00000	1.00000	0.64085	0.25807	
gene_3262	0.55932	0.01057	0.93300	0.90090	1.00000	0.01944	0.34275	0.21359	
gene_3263	1.00000	0.05198	0.51799	1.00000	0.52271	0.69957	0.35582	0.25807	
gene_3264	0.63645	1.00000	1.00000	0.90090	0.11495	0.02271	0.83092	0.53386	
gene_3265	1.00000	0.22569	0.81818	0.93413	0.29262	1.00000	1.00000	0.51544	
gene_3266	1.00000	1.00000	1.00000	0.67720	0.18711	0.08114	0.94919	0.46510	
gene_3267	0.93578	0.18088	0.94419	1.00000	0.34826	0.96519	0.36992	1.00000	
gene_3268	0.82589	1.00000	0.54962	0.90090	0.28398	0.18329	0.70000	1.00000	
gene_3269	0.73826	1.00000	0.90000	0.69444	0.11634	0.05851	1.00000	0.34074	
gene_3270	0.90226	1.00000	0.81818	0.81967	1.00000	0.03179	0.26838	0.35546	
gene_3271	1.00000	1.00000	0.62609	1.00000	0.13488	0.28284	0.49659	0.57091	
gene_3272	0.82192	0.00418	0.75000	0.75188	0.24640	1.00000	0.64085	0.26526	
gene_3273	0.63645	0.01166	0.67290	0.35524	0.24409	1.00000	0.40991	0.32897	
gene_3274	1.00000	1.00000	0.67290	1.00000	0.22032	0.06199	1.00000	0.32897	
gene_3275	0.90226	1.00000	0.62609	0.58939	0.36135	0.41496	0.65116	0.22362	
gene_3276	0.55932	0.01399	0.69231	0.63025	0.40943	1.00000	0.56347	0.35546	
gene_3277	0.58511	0.04028	0.62609	1.00000	0.17014	1.00000	1.00000	0.69083	
gene_3278	1.00000	0.33391	0.90000	1.00000	0.07993	0.09958	0.94919	1.00000	
gene_3279	1.00000	0.01727	1.00000	1.00000	0.34048	1.00000	0.74733	0.25996	
gene_3280	0.39735	0.02800	1.00000	0.58939	0.17639	1.00000	0.93694	0.75684	
gene_3281	0.82192	0.93178	0.81818	0.75188	1.00000	1.00000	0.55573	0.21039	
gene_3282	1.00000	1.00000	0.46196	0.81967	0.12415	0.03594	0.42424	0.14899	
gene_3283	1.00000	0.04339	0.62609	1.00000	0.95264	0.17521	1.00000	1.00000	
gene_3284	1.00000	0.81281	0.67290	1.00000	0.17968	0.75367	1.00000	1.00000	
gene_3285	1.00000	1.00000	0.94419	0.47207	0.10631	0.08361	1.00000	0.40296	
gene_3286	1.00000	0.35228	0.93300	1.00000	0.45025	1.00000	0.31958	0.18843	
gene_3287	0.64149	0.45753	0.72727	1.00000	0.27365	1.00000	0.90323	0.88493	
gene_3288	0.44044	0.01926	0.62609	0.69444	0.11176	1.00000	1.00000	1.00000	
gene_3289	0.38095	0.84402	1.00000	1.00000	0.45016	1.00000	0.33091	0.34267	
gene_3290	0.73826	0.11403	0.81818	1.00000	0.88656	1.00000	1.00000	1.00000	
gene_3291	0.75472	0.00865	1.00000	1.00000	0.34048	1.00000	0.70000	0.34267	
gene_3292	0.73826	1.00000	0.81818	0.57692	0.18757	0.08257	0.40535	0.45701	
gene_3293	0.63645	0.19656	1.00000	1.00000	0.53579	0.06031	1.00000	0.57091	
gene_3294	0.64865	1.00000	0.90000	0.40241	0.14423	0.11306	0.59967	0.30150	
gene_3295	1.00000	0.00964	0.90000	1.00000	0.16422	0.41888	1.00000	0.50552	
gene_3296	0.75472	1.00000	0.90000	1.00000	0.22813	0.14495	0.82353	0.93895	
gene_3297	0.59540	0.00696	1.00000	0.81967	0.37546	1.00000	0.68809	0.19881	
gene_3298	0.60606	1.00000	0.90000	0.38536	0.29834	0.46902	0.75676	0.26063	
gene_3299	0.90226	1.00000	0.67290	1.00000	0.21742	0.03964	0.82353	0.20985	
gene_3300	1.00000	1.00000	0.81818	0.81967	0.47227	0.06841	0.44938	0.50132	
gene_3301	1.00000	0.05896	0.81818	0.81967	0.18972	0.08307	0.35582	0.26526	
gene_3302	0.82192	0.01477	0.62609	1.00000	0.18711	1.00000	1.00000	0.61129	
gene_3303	1.00000	0.76612	0.75000	1.00000	0.22772	0.24529	1.00000	1.00000	
gene_3304	0.90226	0.02549	0.62609	0.93413	0.19083	1.00000	0.40132	0.76046	
gene_3305	0.21610	0.15241	1.00000	0.55351	1.00000	1.00000	0.26838	0.83693	
gene_3306	0.63645	0.00043	0.75000	0.64516	1.00000	0.10759	0.68809	0.57091	
gene_3307	1.00000	1.00000	0.90000	0.47207	0.61662	0.16146	0.49659	0.32897	
gene_3308	1.00000	0.16469	1.00000	0.58939	0.15100	1.00000	1.00000	0.36924	
gene_3309	0.82192	1.00000	0.81818	0.90090	0.16562	0.13080	0.44938	0.65574	
gene_3310	0.27231	0.00387	0.81818	0.81967	0.17639	1.00000	0.27823	0.07487	
gene_3311	0.82003	0.14602	0.62609	1.00000	0.24640	0.91364	0.47150	1.00000	
gene_3312	1.00000	0.04661	0.90000	1.00000	0.23438	1.00000	0.59967	1.00000	
gene_3313	1.00000	1.00000	0.90000	0.93413	0.90957	0.28473	0.90323	0.93895	
gene_3314	1.00000	1.00000	1.00000	0.44877	0.84145	0.18291	0.70000	0.72332	
gene_3315	0.82192	1.00000	0.81818	0.90090	0.05754	0.07118	0.90323	0.21007	
gene_3316	1.00000	1.00000	0.81818	0.51195	0.07180	0.10267	0.18428	0.31798	
gene_3317	1.00000	1.00000	0.81818	0.57692	0.19272	0.71463	0.88136	0.35546	
gene_3318	0.51928	1.00000	1.00000	0.81967	0.19716	0.06031	0.70000	0.12338	
gene_3319	0.73826	0.01622	0.81818	0.75188	0.24279	0.62822	1.00000	0.32188	
gene_3320	0.48691	0.00860	0.54962	1.00000	0.13851	0.96078	1.00000	1.00000	
gene_3321	0.73826	0.88856	0.90000	1.00000	0.64910	0.73363	0.68809	1.00000	
gene_3322	1.00000	0.03925	0.75000	0.93413	0.48403	1.00000	0.75676	0.60732	
gene_3323	1.00000	1.00000	0.69231	1.00000	0.76110	0.07994	0.59091	0.24381	
gene_3324	0.94777	0.49624	0.90000	1.00000	0.75764	1.00000	1.00000	0.35546	
gene_3325	0.82928	0.72814	1.00000	0.93413	1.00000	0.69957	1.00000	0.38414	
gene_3326	0.52737	0.00098	0.72727	0.27752	0.18398	1.00000	0.93694	0.44344	
gene_3327	0.90226	0.12010	0.48000	0.54250	0.19716	1.00000	0.10998	0.31136	
gene_3328	0.82192	0.08334	1.00000	0.90090	0.27294	1.00000	0.83200	0.48898	
gene_3329	0.64865	0.58140	0.75000	0.90090	0.72577	1.00000	0.75676	0.27793	
gene_3330	0.82192	1.00000	1.00000	1.00000	0.26822	0.02969	0.74286	0.34720	
gene_3331	0.41522	1.00000	0.54962	0.81967	0.61862	0.11547	0.26838	0.18421	
gene_3332	0.59540	0.02045	0.90000	1.00000	1.00000	0.20875	0.64085	0.76046	
gene_3333	1.00000	0.01756	0.90000	1.00000	0.21066	1.00000	1.00000	0.53386	
gene_3334	0.90226	1.00000	0.90000	0.81967	0.12858	0.05841	0.68809	0.25807	
gene_3335	1.00000	1.00000	1.00000	0.63025	0.19666	0.08328	0.70000	0.28355	
gene_3336	1.00000	1.00000	0.81818	1.00000	0.02696	0.96078	0.88136	0.65574	
gene_3337	0.63645	1.00000	0.75000	0.90090	0.45016	0.08562	0.59967	0.60732	
gene_3338	0.49162	1.00000	0.72727	1.00000	0.22095	0.14722	0.70000	0.48004	
